time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
8538.307657	16.576242	9.202330	1.801309	40
8538.307657	16.576242	9.202330	1.801309	41
8539.369131	9.272603	9.202518	1.007616	42
8540.357443	17.948900	9.225264	1.945625	43
8541.435108	9.920403	9.198829	1.078442	44
8542.387584	16.612146	9.194819	1.806686	45
8543.478566	11.059920	9.196841	1.202578	46
8544.454914	16.324799	9.218878	1.770801	47
8545.496236	12.377386	9.206898	1.344360	48
8546.506569	17.192627	9.221283	1.864451	49
8547.547921	10.179590	9.204051	1.105990	50
8548.534820	16.915714	9.202705	1.838124	51
8549.613832	10.600136	9.195106	1.152802	52
8550.570968	17.174477	9.212193	1.864320	53
8551.650045	11.351036	9.175113	1.237155	54
8552.639295	16.307495	9.213218	1.770011	55
8553.677695	12.436112	9.213454	1.349777	56
8554.678466	16.075245	9.208017	1.745788	57
8555.744579	10.857504	9.209338	1.178967	58
8556.726114	17.309090	9.212485	1.878873	59
8557.785535	11.135868	9.207148	1.209481	60
8558.754522	17.464487	9.222480	1.893687	61
8559.842622	11.716638	9.193112	1.274502	62
8560.809286	15.241537	9.207296	1.655376	63
8561.875295	13.852626	9.225626	1.501538	64
8562.860454	16.469393	9.198902	1.790365	65
8563.905443	11.730448	9.195572	1.275663	66
8564.916526	17.143593	9.206097	1.862200	67
8565.959700	11.624313	9.188180	1.265138	68
8566.947485	17.560610	9.202366	1.908271	69
8568.017172	11.846895	9.214789	1.285639	70
8568.999171	19.318314	9.212797	2.096900	71
8570.055912	9.361853	9.204058	1.017144	72
8571.042587	17.922276	9.201216	1.947816	73
8572.102412	11.397813	9.217483	1.236543	74
8573.077542	16.720325	9.196421	1.818134	75
8574.156056	12.351597	9.213163	1.340647	76
8575.122581	17.845451	9.203298	1.939028	77
8576.191917	10.271760	9.202638	1.116176	78
8577.181507	18.440187	9.209049	2.002399	79
8578.234128	10.460593	9.213132	1.135400	80
8579.219218	16.226299	9.205718	1.762633	81
8580.287301	12.298817	9.217300	1.334319	82
8581.269620	16.136295	9.192822	1.755315	83
8582.318902	11.835505	9.199635	1.286519	84
8583.326519	17.071774	9.203923	1.854837	85
8584.363738	12.545012	9.209501	1.362182	86
8585.356499	16.116089	9.192533	1.753172	87
8586.426173	13.320428	9.174980	1.451821	88
8587.395044	17.452202	9.212908	1.894321	89
8588.478258	12.354926	9.211465	1.341255	90
8589.450512	17.242996	9.214018	1.871387	91
8590.507907	11.942618	9.216953	1.295723	92
8591.502152	18.317675	9.223547	1.985969	93
8592.548126	11.602221	9.193529	1.261999	94
8593.542495	15.678162	9.155875	1.712361	95
8594.589072	12.661854	9.196817	1.376765	96
8595.584227	16.225540	9.205265	1.762637	97
8596.638534	13.203845	9.207238	1.434072	98
8597.634915	18.267120	9.225788	1.980006	99
8598.703949	12.291915	9.219269	1.333285	100
8599.666173	16.216221	9.189738	1.764601	101
8600.734065	12.730183	9.212527	1.381834	102
8601.725734	17.894756	9.183928	1.948486	103
8602.788533	12.096528	9.211896	1.313142	104
8603.765777	15.953859	9.203853	1.733389	105
8604.828460	12.585228	9.181551	1.370708	106
8605.813935	15.390289	9.195553	1.673667	107
8606.858375	13.343999	9.198724	1.450636	108
8607.868660	17.242538	9.178851	1.878507	109
8608.907364	12.160545	9.208422	1.320590	110
8609.901563	15.067814	9.201224	1.637588	111
8610.963235	13.770205	9.212931	1.494661	112
8611.947927	15.195941	9.196954	1.652280	113
8613.007016	14.761786	9.202704	1.604070	114
8614.002463	17.441895	9.198858	1.896093	115
8615.041663	12.594753	9.209028	1.367653	116
8616.037959	15.021220	9.193623	1.633874	117
8617.099636	13.008762	9.216417	1.411477	118
8618.095988	16.451515	9.209417	1.786380	119
8619.129957	13.060092	9.173653	1.423652	120
8620.128692	15.688159	9.208686	1.703626	121
8621.187917	13.453584	9.196545	1.462896	122
8622.171266	15.720218	9.185400	1.711435	123
8623.226570	12.040521	9.151870	1.315635	124
8624.212913	16.442118	9.153069	1.796350	125
8625.286952	12.357194	9.193974	1.344054	126
8626.252675	16.338825	9.207183	1.774574	127
8627.324169	12.060012	9.205064	1.310150	128
8628.310809	16.578915	9.180043	1.805973	129
8629.363590	12.841496	9.198671	1.396017	130
8630.349025	15.934477	9.189785	1.733934	131
8631.402469	12.936503	9.202657	1.405736	132
8632.409916	16.177429	9.183939	1.761491	133
8633.443413	12.652144	9.200310	1.375187	134
8634.444433	15.279982	9.187436	1.663139	135
8635.505395	13.332655	9.199982	1.449205	136
8636.485772	16.169439	9.206937	1.756224	137
